ID_IDEFISC;NOMBRE;ID_FCH_DATOS;FECHA_NACIMIENTO;Sector;CNAE;NOM_GRUP;FECHA_HATS;ALERTA_HATS;CONCURSAL;RECIENTE_CREACION;SEGMENTO_GESTION;SUBSEGMENTO_GESTION;DE_CORTA_TERRITORIAL_GEST;NOMBRE_REGIONAL_GEST;NOMBRE_CENTRO_GEST;OFICINA
B62900691;VILAPUA BARBARA, S.L.;2016-08-31;2002-06-11;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL PENEDES - GARRAF;MOJÀ;1676
B62901657;ADENLEX 2002 ,S.L.;2016-08-31;2002-06-11;SERVICIOS A EMPRESAS;Otras actividades de consultoría de gestión empresarial;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;SABADELL - BANCA EMPRESAS;5154
B62904156;CONSTRIBERIC GRUP PROMOTOR, S.L.;2016-08-31;2002-06-12;CONSTRUCCIÓN;Construcción de edificios residenciales;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;GAVA O.P.;8
B62907084;SAT VALLES SEGURETAT S.L.;2016-08-31;2002-06-13;CONSTRUCCIÓN;Otras instalaciones en obras de construcción;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);32
B62909726;DUMPER GRUA S.L;2016-08-31;2002-06-07;TRANSPORTE;Otros tipos de transporte terrestre de pasajeros n.c.o.p.;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;EL PRAT DE LLOBREGAT O.P.;10
B62913819;PROMOCIONS NOUS DETALLS S.L;2016-08-31;2002-03-25;INVERSIONES INMOBILIARIAS;Promoción inmobiliaria;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);32
B62915186;CEPOVALLES, S.L.;2016-08-31;2002-06-21;SERVICIOS A EMPRESAS;Otras actividades de consultoría de gestión empresarial;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
B62923115;TECNICAS INNOVADORAS DEL MONTAJE, S.L.;2016-08-31;2002-07-09;AUTOMOCIÓN;Fabricación de otros componentes, piezas y accesorios para vehículos de motor;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;SANT FELIU LLOBREGAT AG.M. CASTELLBELL;341
B62926795;EL PRAT DENTAL SL;2016-08-31;2002-07-12;EDUCACIÓN, SANIDAD Y SERVIC;Actividades odontológicas;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;EL PRAT DE LLOBREGAT O.P.;10
B62929302;BADALONA HOTEL ESCUELA Y OCIO S.L.;2016-08-31;2005-01-01;TURISMO, HOSTELERÍA Y OCIO;Hoteles y alojamientos similares;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES NORD;BARCELONA AG. POBLE NOU;65
B62933643;GEORGIA 2000 S.L;2016-08-31;2002-07-23;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;CALDES DE MONTBUI;28
B62938238;PROMOCIONES TOVIAN S.L;2016-08-31;2002-07-15;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES SUD;BARCELONA, AV ROMA - VILAMARI;397
B62941448;RUTGIL S.L;2016-08-31;2002-07-25;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. MERCAT DEL NINOT;115
B62941711;AUTOMOCIO LLONCH S.L;2016-08-31;2002-07-29;AUTOMOCIÓN;Mantenimiento y reparación de vehículos de motor;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. BERNAT METGE;264
B62946124;RESIDUOS ALTERNATIVOS DE CATALUNYA, S.L.;2016-08-31;2002-07-29;EDUCACIÓN, SANIDAD Y SERVIC;Recogida de residuos no peligrosos;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;(CARTERA) DO9  - DO9 -DIRECTOR OFICINA (SAC);323
B62958657;CENTRO DE ANGIOLOGIA Y CIRUGIA VASCULAR DE SABADELL S.L.;2016-08-31;2002-09-03;EDUCACIÓN, SANIDAD Y SERVIC;Actividades de medicina general;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
B62959457;GLOBAL SOURCING ACTIVITIES , S.L.;2016-08-31;2002-09-02;METALURGIA;Intermediarios del comercio de productos diversos;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
B62960091;NIL SEGALA S.L;2016-08-31;2002-07-26;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
B62966320;LES PEDRES DE MIMA S.L;2016-08-31;2002-08-16;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES NORD;(CARTERA) DO   - DO  -DIRECTOR OFICINA;84
B62967542;FESTASERVICIOS S.L;2016-08-31;2002-09-20;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) DO   - DO  -DIRECTOR OFICINA;2
B62992052;INMOTENES 2002 S.L;2016-08-31;2002-10-22;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;(CARTERA) DO   - DO  -DIRECTOR OFICINA;74
B62992698;WINSUITE 2000 CORPORATION SL;2016-08-31;2002-10-25;BIENES DE CONSUMO;Fabricación de artículos de cuchillería y cubertería;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
B62993258;ESTATE 2.002 S.L;2016-08-31;2002-10-21;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;BARCELONA - SARRIA (B.E.);5084
B63012561;EME 1972, S.L.;2016-08-31;2002-11-11;TEXTIL Y CALZADO;Comercio al por mayor de prendas de vestir y calzado;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL MARESME - BADALONA;MATARO - JOAN PRIM;5589
B63016307;CONSTRUCCIONES Y PROMOCIONES TRINI-MAR, S.L.;2016-08-31;2002-11-06;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Promotores;Promotores;T.UCIS CATALUÑA;DIR.ZONA UCI CATALUNYA;UNIDAD CREDITO INMOBILIARIO CATALUNYA;52
B63016323;MAR-SAEZ PROMOCIONS, S.L.;2016-08-31;2002-11-06;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Promotores;Promotores;T.UCIS CATALUÑA;DIR.ZONA UCI CATALUNYA;UNIDAD CREDITO INMOBILIARIO CATALUNYA;52
B63016372;CONSTRUCCIONES Y PROMOCIONES BAIGUAL, S.L.;2016-08-31;2002-11-06;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;52
B63016596;PROMOCIONES TRITOGA, S.L.;2016-08-31;2002-11-06;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;52
B63016604;PROMOCIONES TOPAGA, S.L.;2016-08-31;2002-11-06;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;52
B63016620;PROMOCIONS PATOGA, S.L.;2016-08-31;2002-11-06;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;52
B63017172;FURIA DIGITAL SL;2016-08-31;2002-11-15;TURISMO, HOSTELERÍA Y OCIO;Actividades de producción cinematográfica y de vídeo;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;52
B63023485;F. FONTANET & PEREZ S.L;2016-08-31;2002-11-14;INVERSIONES INMOBILIARIAS;Compraventa de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. BERNAT METGE;264
B63024145;INOXYAT, S.L.;2016-08-31;2002-11-07;TRANSPORTE;Construcción de embarcaciones de recreo y deporte;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. CREU BARBERA;26
B63025407;TRONC JOCS S.L;2016-08-31;2002-11-12;BIENES DE CONSUMO;Comercio al por mayor de otros artículos de uso doméstico;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
B63042667;MATERIALES ANPES S.L;2016-08-31;2002-11-21;CONSTRUCCIÓN;Comercio al por mayor de madera, materiales de construcción y aparatos sanitarios;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) DO9  - DO9 -DIRECTOR OFICINA (SAC);32
B63048714;CAIRAT PROJECTES S.L;2016-08-31;2002-12-13;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL GIRONA NORD;(CARTERA) DO9  - DO9 -DIRECTOR OFICINA (SAC);7025
B63053938;PREPARACION PINTURA PLASTICOS Y POLIURETANOS S.L;2016-08-31;2002-12-17;BIENES DE CONSUMO;Fabricación de artículos de cuchillería y cubertería;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;EL PRAT DE LLOBREGAT O.P.;10
B63063085;ARTYS SEGURIDAD S.L.;2016-08-31;2003-01-07;SERVICIOS A EMPRESAS;Actividades de seguridad privada;Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;SANT FELIU LLOBREGAT AG.M. CASTELLBELL;533
B63065197;SANTSVERSION-4 S.L;2016-08-31;2003-01-08;SERVICIOS A EMPRESAS;Otras actividades de apoyo a las empresas n.c.o.p.;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;56
B63085401;ARV TUNING ACCESORIOS Y RECAMBIOS SL;2016-08-31;2003-01-16;AUTOMOCIÓN;Mantenimiento y reparación de vehículos de motor;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;7
B63085484;TECNOARQ CONSTRUCTORA S.L;2016-08-31;2003-01-27;CONSTRUCCIÓN;Construcción de edificios residenciales;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. PL. CATALUNYA;52
B63088512;ASJ55 ANDAMIOS, S.L.;2016-08-31;2002-12-17;CONSTRUCCIÓN;Otras actividades de construcción especializada n.c.o.p.;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. PASSEIG MANRESA;561
B63095491;EL SITJAR DE GURB SL.;2016-08-31;2003-01-24;ALIMENTACIÓN Y BEBIDAS;Preparación de leche y otros productos lácteos;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);56
B63095509;AUTO RENTAT JOVE S L;2016-08-31;2003-02-05;SERVICIOS A EMPRESAS;Otras actividades de apoyo a las empresas n.c.o.p.;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. BERNAT METGE;407
B63103741;PROFESIONAL SPORTSVERD FUTBOL SL;2016-08-31;2003-02-06;ALIMENTACIÓN Y BEBIDAS;Otros cultivos no perennes;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA-OP;7011
B63104624;MARESME AUDIO DISTRIBUIDORES S.L.;2016-08-31;2003-02-19;BIENES DE CONSUMO;Comercio al por mayor de aparatos electrodomésticos;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;202
B63110787;INMOVILLEN S.L.;2016-08-31;2003-02-17;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL GIRONA NORD;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;178
B63111645;SMILE ADVERTISING, S.L. UNIPERSONAL;2016-08-31;2003-02-25;TELECOMUNICACIONES;Actividades de producción de programas de televisión;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. PL. CATALUNYA;52
B63111728;SKY HABITATGES S.L;2016-08-31;2003-01-31;INVERSIONES INMOBILIARIAS;Promoción inmobiliaria;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Promotores;Promotores;T.UCIS CATALUÑA;DIR.ZONA UCI CATALUNYA;UNIDAD CREDITO INMOBILIARIO CATALUNYA;26
B63112775;LLAR D' INFANTS SANT JORDI S.L;2016-08-31;2003-02-26;EDUCACIÓN, SANIDAD Y SERVIC;Actividades de cuidado diurno de niños;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
B63126387;MADERGOLD, S.L.;2016-08-31;2003-02-28;PAPEL Y MADERA;Aserrado y cepillado de la madera;Sin Grupo de Riesgo;2016-08-30;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL PENEDES - GARRAF;CANYELLES;1668
B63129845;CARMAR SABADELL S.L;2016-08-31;2003-03-11;INVERSIONES INMOBILIARIAS;Compraventa de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);32
B63134589;URTAC TOWN, S.L.;2016-08-31;2003-03-17;INVERSIONES INMOBILIARIAS;Compraventa de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. MERCAT DE SANT ANTONI;93
B63137764;ANAXSA INOX,S.L.;2016-08-31;2003-03-18;ALIMENTACIÓN Y BEBIDAS;Fabricación de maquinaria para la industria de la alimentación, bebidas y tabaco;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. BERNAT METGE;264
B63148035;INTERNITCO COMERÇ S.L;2016-08-31;2003-03-28;AUTOMOCIÓN;Comercio al por mayor de repuestos y accesorios de vehículos de motor;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL CATALUNYA CENTRAL - TERRASSA;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);49
B63150478;S&S ANIMATEKA SL.;2016-08-31;2003-03-27;SERVICIOS A EMPRESAS;Agencias de publicidad;Sin Grupo de Riesgo;2016-08-30;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL MARESME - BADALONA;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;36
B63151880;IDIAM MORADELL, SL;2016-08-31;2003-03-11;SERVICIOS A EMPRESAS;Agencias de publicidad;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;BELLATERRA;432
B63152110;IDEAS A DOMICILIO S.L;2016-08-31;2003-03-06;TURISMO, HOSTELERÍA Y OCIO;Artes escénicas;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;LA LLAGOSTA;39
B63152276;KINBONPLA 2 S.L;2016-08-31;2003-04-03;TURISMO, HOSTELERÍA Y OCIO;Otras actividades recreativas y de entretenimiento;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;MOLINS DE REI, POMPEU FABRA;1631
B63168785;CONSTRUCCIONES ORLASIL,S.L;2016-08-31;2003-04-11;CONSTRUCCIÓN;Otras instalaciones en obras de construcción;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES NORD;BARCELONA AG. PERE IV/AVILA;376
B63169114;TECNOELEVA S.L.;2016-08-31;2003-04-22;METALURGIA;Fabricación de maquinaria de elevación y manipulación;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);7
B63179691;MANTENIMIENTOS Y SERVICIOS BLASYMUNT S.L;2016-08-31;2003-05-07;METALURGIA;Ingeniería mecánica por cuenta de terceros;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;GAVA O.P.;1825
B63180236;INNOVATRON PROMOCIONES S.L;2016-08-31;2003-04-24;METALURGIA;Fabricación de estructuras metálicas y sus componentes;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);900
B63180491;AQUALAB ASESORIA Y ANALISIS DE AGUAS S.L;2016-08-31;2003-04-25;EDUCACIÓN, SANIDAD Y SERVIC;Otras actividades sanitarias;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;PALAU-SOLITA I PLEGAMANS;60
B63190433;OCI & NEGOCI EMPRESARIAL S.L;2016-08-31;2003-05-15;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
B63198105;SEDUMA 2003, S.L.;2016-08-31;2003-04-30;CONSTRUCCIÓN;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES NORD;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;9
B63198170;INDUSTRIA 29 IL LUMINACIO SL;2016-08-31;2003-10-06;METALURGIA;Comercio al por mayor no especializado;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
B63198923;ESPACK 2003 SL;2016-08-31;2003-05-19;TRANSPORTE;Otras actividades anexas al transporte;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL MARESME - BADALONA;BADALONA, AV. ALFONS XIII;1770
B63210603;ACC SERVEIS URBANISTICS S.L;2016-08-31;2003-05-20;INVERSIONES INMOBILIARIAS;Compraventa de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
B63211239;PATRINVER PATRIMONIAL XXI, S.L.;2016-08-31;2003-06-04;INVERSIONES INMOBILIARIAS;Compraventa de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);900
B63219059;PESCADOS MARQUERO S.L;2016-08-31;2003-06-16;ALIMENTACIÓN Y BEBIDAS;Comercio al por menor de pescados y mariscos en establecimientos especializados;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. CREU BARBERA;26
B63221469;CAFINSU, S.L.;2016-08-31;2003-06-18;INVERSIONES INMOBILIARIAS;Compraventa de bienes inmobiliarios por cuenta propia;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) API9 - API9-APODERADO GESTION INTEGRA;2
B63228555;PROMOCIONES SANTOS-2003 S.L;2016-08-31;2003-07-01;INVERSIONES INMOBILIARIAS;Promoción inmobiliaria;Sin Grupo de Riesgo;2016-08-30;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);900
B63233209;VITAL PRAT S.L;2016-08-31;2003-06-19;TURISMO, HOSTELERÍA Y OCIO;Actividades de los gimnasios;Sin Grupo de Riesgo;2016-08-30;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;EL PRAT DE LLOBREGAT, CTRA MARINA - CATALUNYA;1968
