ID_IDEFISC;NOMBRE;ID_FCH_DATOS;FECHA_NACIMIENTO;Sector;CNAE;CNAE_2;CNAE_NUM;NOM_GRUP;FECHA_HATS;ALERTA_HATS;CONCURSAL;RECIENTE_CREACION;SEGMENTO_GESTION;SUBSEGMENTO_GESTION;DE_CORTA_TERRITORIAL_GEST;NOMBRE_REGIONAL_GEST;NOMBRE_CENTRO_GEST;OFICINA
B61740718;DISTRIBUCIO JOMAR L'ANOIA, S.L.;31/08/2016;17/08/1998;METALURGIA;Comercio al por mayor de ferretería, fontanería y calefacción;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL PENEDES - GARRAF;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);72
B61768099;MTC ESTAMPACIO,S.L.;31/08/2016;30/09/1998;METALURGIA;Fabricación de otros productos metálicos n.c.o.p.;Fabricación de productos metálicos, excepto maquinaria y equipo;16;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;6
B61775029;ENRIC I ADRIA ASSOCIATS, S.L.;31/08/2016;13/10/1998;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);305
B61782942;KINBONPLA SL;31/08/2016;05/11/2002;TURISMO, HOSTELERÍA Y OCIO;Otras actividades recreativas y de entretenimiento;Actividades deportivas, recreativas y de entretenimiento;59;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;MOLINS DE REI, POMPEU FABRA;1631
B61783635;MANTENIMIENTOS NUÑEZ, S.L.;31/08/2016;06/11/1998;METALURGIA;Intermediarios del comercio de maquinaria, equipo industrial, embarcaciones y aeronaves;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;MONTCADA I REIXAC O.P.;11
B61787479;RITORTELL, S.L.;31/08/2016;28/07/1998;PAPEL Y MADERA;Fabricación de otras estructuras de madera y piezas de carpintería y ebanistería para la construcció;"Industria de la madera y del corcho, excepto muebles; cestería y espartería";7;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. CTRA.BARCELONA/LEPANTO;433
B61798187;PRECISPORT,S.L.;31/08/2016;17/11/1998;TEXTIL Y CALZADO;Comercio al por mayor de prendas de vestir y calzado;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;SABADELL - BANCA EMPRESAS;5154
B61800157;HEUPAC SYSTEMS INTERNATIONAL, S.L.;31/08/2016;22/10/1998;TURISMO, HOSTELERÍA Y OCIO;Hoteles y alojamientos similares;Servicios de alojamiento;36;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;(CARTERA) DO9  - DO9 -DIRECTOR OFICINA (SAC);7
B61810123;MEDITERRANEO 2022 S.L;31/08/2016;27/10/1998;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;52
B61814851;JET INN ROBA S.L.;31/08/2016;26/11/1998;TEXTIL Y CALZADO;Lavado y limpieza de prendas textiles y de piel;Otros servicios personales;62;Sin Grupo de Riesgo;30/08/2016;AMARILLA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);32
B61817094;VAC MARROQUINERIA, S.L.;31/08/2016;05/10/1998;TEXTIL Y CALZADO;Intermediarios del comercio de textiles, prendas de vestir, peletería, calzado y artículos de cuero;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) API9 - API9-APODERADO GESTION INTEGRA;900
B61819801;CONSULTORES DE COMUNICACION VELASCO Y ASOCIADOS,S.L.;31/08/2016;04/12/1998;SERVICIOS A EMPRESAS;Agencias de publicidad;Publicidad y estudios de mercado;48;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;SANT FELIU LLOBREGAT AG.M. CASTELLBELL;341
B61822706;ARFIL PALAU S.L.;31/08/2016;04/01/1999;METALURGIA;Ingeniería mecánica por cuenta de terceros;Fabricación de productos metálicos, excepto maquinaria y equipo;16;Sin Grupo de Riesgo;30/08/2016;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;PALAU-SOLITA I PLEGAMANS;60
B61824561;SERVEI TRAMITACIO DOCUMENTS,S.L.;31/08/2016;03/12/1998;SERVICIOS A EMPRESAS;Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal;Actividades jurídicas y de contabilidad;45;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
B61842886;RIVEDECORA, S.L.;31/08/2016;26/01/1999;PAPEL Y MADERA;"Fabricación de otros productos de madera; artículos de corcho, cestería y espartería";"Industria de la madera y del corcho, excepto muebles; cestería y espartería";7;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);52
B61845392;IRIS CONTROL SYSTEMS S.L;31/08/2016;28/12/1998;CONSTRUCCIÓN;Comercio al por mayor de otra maquinaria y equipo;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;PALAU-SOLITA I PLEGAMANS;60
B61852083;TUDA GAMIBY S L;31/08/2016;01/01/1999;SERVICIOS A EMPRESAS;Otras actividades de consultoría de gestión empresarial;"Actividades de las sedes centrales; actividades de consultoría de gestión empresarial";45;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;PALAU-SOLITA I PLEGAMANS;60
B61874392;TRANSPORTES HERMANOS MOGENTE CABUCHOLA S.L.;31/08/2016;09/02/1999;TRANSPORTE;Transporte de mercancías por carretera;Transporte terrestre y por tubería;31;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. CREU BARBERA;26
B61876975;SEA PEARLS S.L.;31/08/2016;29/01/1999;BIENES DE CONSUMO;Comercio al por menor de artículos de relojería y joyería en establecimientos especializados;Comercio al por menor, excepto de vehículos de motor y motocicletas;30;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL LLEIDA;CERVERA;282
B61880480;PINTADOS MODELMA S.L.;31/08/2016;21/01/1999;CONSTRUCCIÓN;Pintura y acristalamiento;Actividades de construcción especializada;27;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. BERNAT METGE;264
B61882833;SATCONXION S.L.;31/08/2016;12/02/1999;BIENES DE CONSUMO;Fabricación de ordenadores y equipos periféricos;Fabricación de productos informáticos, electrónicos y ópticos;17;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA AG. MERCAT DE SANT ANTONI;93
B61884292;VIRREI AMAT ANALISIS S.L.;31/08/2016;21/01/1999;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) DO9  - DO9 -DIRECTOR OFICINA (SAC);42
B61886164;CONSTRUCCIONES METALICAS PERIS PERIS S.L.;31/08/2016;16/02/1999;METALURGIA;Fabricación de carpintería metálica;Fabricación de productos metálicos, excepto maquinaria y equipo;16;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);7
B61886735;PROMOTORA 11 DE NOVIEMBRE S.L;31/08/2016;17/02/1999;INVERSIONES INMOBILIARIAS;Promoción inmobiliaria;Construcción de edificios;27;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Promotores;Promotores;T.UCIS CATALUÑA;DIR.ZONA UCI CATALUNYA;UNIDAD CREDITO INMOBILIARIO CATALUNYA;52
B61888525;EMPRESA DE ARRASTRE DE MERCANCIAS POR CARRETERA, S.L.;31/08/2016;18/02/1999;TRANSPORTE;Transporte de mercancías por carretera;Transporte terrestre y por tubería;31;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
B61892717;PINTURA INDUSTRIAL FRAMAR, S.L.;31/08/2016;19/02/1999;METALURGIA;Tratamiento y revestimiento de metales;Fabricación de productos metálicos, excepto maquinaria y equipo;16;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;MARTORELL AG. EL PLA;323
B61894002;IGERNAU, S.L.;31/08/2016;23/02/1999;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. SOL I PADRIS;109
B61894101;COATING REACTOR, S.L.;31/08/2016;25/02/1999;METALURGIA;Producción de otros metales no férreos;"Metalurgia; fabricación de productos de hierro, acero y ferroaleaciones";15;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL O.P.;900
B61895132;TECNO-TAU AUTOMATITZACIONS S.L;31/08/2016;19/02/1999;CONSTRUCCIÓN;Instalaciones eléctricas;Actividades de construcción especializada;27;Sin Grupo de Riesgo;30/08/2016;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);1667
B61915583;FUNES LEATHER SL;31/08/2016;15/03/1999;TEXTIL Y CALZADO;Intermediarios del comercio de textiles, prendas de vestir, peletería, calzado y artículos de cuero;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES NORD;(CARTERA) DO9  - DO9 -DIRECTOR OFICINA (SAC);7013
B61926523;MADXET 1.999,S.L.;31/08/2016;29/03/1999;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;SABADELL - BANCA EMPRESAS;5154
B61930657;RESIDENCIAL INPROSS,S.L.;31/08/2016;25/02/1999;EDUCACIÓN, SANIDAD Y SERVIC;Asistencia en establecimientos residenciales para personas mayores;Asistencia en establecimientos residenciales;57;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) APOI - APOI-APODERADO GESTION INTEGRA;1
B61937165;OBRAS Y REHABILITACION GRUMAN SL.;31/08/2016;06/08/1992;CONSTRUCCIÓN;Otras actividades de construcción especializada n.c.o.p.;Actividades de construcción especializada;27;Sin Grupo de Riesgo;30/08/2016;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL PENEDES - GARRAF;(CARTERA) DO9  - DO9 -DIRECTOR OFICINA (SAC);603
B61940086;MOTYVEL YACHT CHARTER, S.L.;31/08/2016;14/05/1999;BIENES DE CONSUMO;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Comercio al por menor, excepto de vehículos de motor y motocicletas;30;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL MARESME - BADALONA;VILASSAR DE MAR;20
B61953816;INMO-GRUP TEMPUS, S.L.;31/08/2016;25/05/1999;TURISMO, HOSTELERÍA Y OCIO;Otras actividades recreativas y de entretenimiento;Actividades deportivas, recreativas y de entretenimiento;59;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. PL. CATALUNYA;52
B61953972;WORLD-SPECIAL 99, S.L.;31/08/2016;25/05/1999;TURISMO, HOSTELERÍA Y OCIO;Otras actividades recreativas y de entretenimiento;Actividades deportivas, recreativas y de entretenimiento;59;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Promotores;Promotores;T.UCIS CATALUÑA;DIR.ZONA UCI CATALUNYA;UNIDAD CREDITO INMOBILIARIO CATALUNYA;52
B61954996;PERSIANES CALLDETENES, S.L.;31/08/2016;29/04/1999;SERVICIOS A EMPRESAS;Otras actividades de consultoría de gestión empresarial;"Actividades de las sedes centrales; actividades de consultoría de gestión empresarial";45;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;TORELLO;154
B61956280;GAEDUM, S.L.;31/08/2016;27/04/1999;METALURGIA;Comercio al por mayor de equipos electrónicos y de telecomunicaciones y sus componentes;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONES OEST;BARCELONA AG. LES CORTS;129
B61958765;VILLA ANAMAR S.L.;31/08/2016;06/05/1999;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL MARESME - BADALONA;BADALONA, PLAÇA DE LA VILA;7017
B61961769;PROMOCIONES Y PROYECTOS GILCAR 1999, S.L.;31/08/2016;07/05/1999;INVERSIONES INMOBILIARIAS;Compraventa de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);900
B61964730;INMOBILIARIA MARSABA, S.L.;31/08/2016;25/06/1999;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);42
B61967931;NETEGES BONA IMATGE, SLL;31/08/2016;25/03/1999;SERVICIOS A EMPRESAS;Otras actividades de limpieza industrial y de edificios;Servicios a edificios y actividades de jardinería;53;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. CA N'ORIACH;32
B61972394;COMAR.TEC 2000,S.L.;31/08/2016;01/06/1999;BIENES DE CONSUMO;Comercio al por mayor de otros artículos de uso doméstico;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Minorista;Minorista MP;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);7
B61974697;CERAMICA BELIANES S.L.;31/08/2016;19/05/1999;CONSTRUCCIÓN;Fabricación de azulejos y baldosas de cerámica;Fabricación de otros productos minerales no metálicos;14;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL LLEIDA;TARREGA;100
B61975884;EXPLOTACIONS BEFROL, S.L.;31/08/2016;01/07/1999;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL CATALUNYA CENTRAL - TERRASSA;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;33
B61977351;CONFECCIONES DIMATEX SL;31/08/2016;20/05/1999;TEXTIL Y CALZADO;Comercio al por mayor de textiles;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);900
B61982948;MILTECNIC, S.L.U;31/08/2016;01/06/1999;CONSTRUCCIÓN;Servicios técnicos de ingeniería y otras actividades relacionadas con el asesoramiento técnico;"Servicios técnicos de arquitectura e ingeniería; ensayos y análisis técnicos";46;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
B61999082;B & T CONSULTORS-99 SL;31/08/2016;21/06/1999;SERVICIOS A EMPRESAS;Actividades de contabilidad, teneduría de libros, auditoría y asesoría fiscal;Actividades jurídicas y de contabilidad;45;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT NORD - ANOIA;(CARTERA) DO   - DO  -DIRECTOR OFICINA;323
B61999959;SISTEMAS APLICADOS DEL PLASTICO S.L;31/08/2016;16/06/1999;METALURGIA;Comercio al por mayor no especializado;Comercio al por mayor e intermediarios del comercio, excepto de vehículos de motor y motocicletas;29;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SABADELL AG. BERNAT METGE;264
B62002316;FORNI FIL S.L.;31/08/2016;17/06/1999;METALURGIA;Fabricación de otros productos textiles de uso técnico e industrial;Industria textil;6;Sin Grupo de Riesgo;30/08/2016;ROJA;SI;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPYM - GPYM-DIRECTOR DE PYME;900
B62008214;REHABILITACIONES XXIII S.L.;31/08/2016;11/06/1999;CONSTRUCCIÓN;Construcción de edificios residenciales;Construcción de edificios;27;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;SANT FELIU LLOBREGAT AG.M. CASTELLBELL;341
B62010996;PROMOCIONES AREA DE VILADECANS S L;31/08/2016;01/07/1999;INVERSIONES INMOBILIARIAS;Promoción inmobiliaria;Construcción de edificios;27;Sin Grupo de Riesgo;;SIN ALERTA;NO;NO;Promotores;Promotores;T.UCIS CATALUÑA;DIR.ZONA UCI CATALUNYA;UNIDAD CREDITO INMOBILIARIO CATALUNYA;7
B62024682;PATRIMONIO JOSE GOMEZ DIAZ E HIJOS S.L.;31/08/2016;21/06/1999;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL MARESME - BADALONA;MALGRAT DE MAR;143
B62026539;CLOE INVEST, S.L.;31/08/2016;21/07/1999;INVERSIONES INMOBILIARIAS;Gestión y administración de la propiedad inmobiliaria;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BAIX LLOBREGAT SUD;(CARTERA) DO9  - DO9 -DIRECTOR OFICINA (SAC);121
B62026968;MRC E.COM S.L.;31/08/2016;26/07/1999;BIENES DE CONSUMO;Otro comercio al por menor de artículos nuevos en establecimientos especializados;Comercio al por menor, excepto de vehículos de motor y motocicletas;30;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);133
B62027669;RODANO 8 SL;31/08/2016;28/07/1999;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL BARCELONA CENTRE;BARCELONA, RONDA UNIVERSITAT - BALMES;114
B62037155;ENGINYERIA I APLICACIONS DE CONTROL, S.L.;31/08/2016;16/08/1999;METALURGIA;Fabricación de motores, generadores y transformadores eléctricos;Fabricación de material y equipo eléctrico;18;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES ORIENTAL - OSONA;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);56
B62037320;CATABA 5,S.L.;31/08/2016;26/07/1999;INVERSIONES INMOBILIARIAS;Compraventa de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.ESTE;DIR.REG.VALENCIA CENTRO;VALENCIA - CONSTITUCION;5515
B62039979;PROMOCIONS TRAM DE CIMENT S.L;31/08/2016;19/08/1999;TURISMO, HOSTELERÍA Y OCIO;Otros servicios personales n.c.o.p.;Otros servicios personales;62;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL GIRONA NORD;(CARTERA) DO   - DO  -DIRECTOR OFICINA;111
B62064589;HEONA INSTAL.LACIONS S.L.;31/08/2016;23/09/1999;CONSTRUCCIÓN;Fontanería, instalaciones de sistemas de calefacción y aire acondicionado;Actividades de construcción especializada;27;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL PENEDES - GARRAF;SANT PAU D'ORDAL - SUBIRATS;1630
B62068556;PENTAGONO 2000 S.L.;31/08/2016;24/08/1999;INVERSIONES INMOBILIARIAS;Alquiler de bienes inmobiliarios por cuenta propia;Actividades inmobiliarias;44;Sin Grupo de Riesgo;30/08/2016;VERDE;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL EMPRESAS CATALUNYA;MARTORELL B.E.;5283
B62070826;ANTONIO GASPAR, S.L.;31/08/2016;10/09/1999;CONSTRUCCIÓN;Fabricación de maquinaria para las industrias del plástico y del caucho;Fabricación de maquinaria y equipo n.c.o.p.;19;Sin Grupo de Riesgo;30/08/2016;ROJA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;SANT QUIRZE DEL VALLES O.P.;73
B62080775;INICIATIVAS ARNO, S.L.;31/08/2016;27/10/1999;SERVICIOS A EMPRESAS;Proceso de datos, hosting y actividades relacionadas;Servicios de información;40;Sin Grupo de Riesgo;30/08/2016;AMARILLA;NO;NO;Empresas;Empresas de Red Comercial;T.CATALUNYA;DIRECCION REGIONAL VALLES OCCIDENTAL;(CARTERA) GPM9 - GPM9-DIRECTOR DE PYME (SAC);900
